,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
229,Chad,104.471718929774,109.129250541736,114.58180659680599,116.776543941781,120.820654687922,125.975478772857,128.34269397672898,130.960782770981,129.731950795287,132.169979986681,128.791773595068,134.68633252971398,153.443964456279,165.613494037592,163.136543315814,211.468197007644,207.528822135755,219.813694814865,256.82387134924704,227.080003317318,228.822484409529,190.107208963518,176.84232644807997,172.260217658847,185.394337119184,202.74555677573397,203.501250883222,214.938182340033,265.240971286652,248.303375662058,291.553357322654,304.874472521182,296.039696568968,222.923183217462,173.990272419466,206.26065256048,221.673040069621,205.862695808741,224.55373950164798,190.55907187662498,166.175708881786,197.146082103195,221.41653691139098,292.600880182047,454.336365239401,658.566973042801,710.396398684645,799.603741996266,929.382751892261,803.686388398795,892.5688696941679,984.736130484829,967.352948812122,979.811742616759,1020.2879794892699,776.0197522842619,693.4497674485369,665.948884859102,726.151007088549,709.54004317463,659.270044977801,
230,East Asia & Pacific (IDA & IBRD countries),91.9411448081928,80.9995268658044,72.99708527223109,77.0930413870433,86.83233100763759,98.6068407818844,104.87288523069701,99.1586769819483,97.7998744429986,106.821894876697,115.435847422862,120.784202627525,133.609238938861,164.199427066663,181.75144430087602,200.351584971894,200.054345583608,227.227982487083,216.903224620895,247.34350764571602,281.140694464578,295.49024325916304,305.006846649476,314.19190583691,335.101620782804,360.925601825062,354.03380417532003,343.847271220673,374.726757643834,398.54661088952497,420.452281476478,449.19650000682,496.486998173144,537.8283938408471,638.852236688252,778.3827242223939,883.1452663813451,903.477775791624,813.57673116108,885.945704009887,965.756345421682,1019.0303937405499,1117.7604429367698,1253.47776750915,1442.78672613148,1657.91174062867,1980.89604689097,2485.2069703102397,3120.01993239737,3359.5710174433398,4042.3562504187,4905.25230918853,5425.76659252388,5936.80576471856,6348.109754702479,6561.19100586798,6648.81244815453,7210.91699438358,8012.149710495841,8235.583676781871,8346.038810457942,
231,Europe & Central Asia (IDA & IBRD countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,2298.1076276126396,2213.32065532954,2338.50053727151,2317.18908164985,2174.61715794382,2154.6955368960603,1932.7836027673102,2129.20747432102,2189.6546119735,2256.41079621701,2180.25560131256,1890.1765688463397,2059.06749166888,2096.8961427582503,2359.84544596267,2900.7580967016197,3751.4768626208897,4696.16930147121,5673.384948491851,7285.228076403341,8994.91821781286,7103.4688595699,8309.82204341175,10041.797408911,10432.4712727761,11000.6556638584,10330.791925471,8019.893845564809,7677.400468781359,8562.507400412409,8876.15396402873,9013.79564853992,8387.39069310257,
232,Togo,76.6386966178104,79.12028165294521,81.9944440812139,87.7922979453762,99.9378893887589,109.62012064943701,121.83417543911399,124.878857131216,124.349763954504,131.570191772583,120.053880870366,131.098435850626,149.350828711501,176.473816398963,237.814218072906,256.102144117792,251.32653073517798,308.695342649041,319.941808458612,337.449679789145,417.669139876884,342.190696121834,281.810552248143,252.97378595724098,228.64869258251701,234.356109981473,315.462122145632,359.79072442182195,385.425418755934,367.79258410998705,431.450388393856,414.78143735106795,429.04236095580103,306.15124737653196,238.46545345922797,309.818293556622,336.977003891945,334.143842398366,342.657904201102,329.81646969897497,302.958591951416,292.823103529291,328.39810727743696,396.920579751545,413.329866159356,406.56236604238296,408.05711733614197,449.738250451153,546.3503702022799,540.608712584616,534.04478262418,587.097492827983,571.8067239441671,621.398853574683,640.934219628827,570.909967175308,803.1518934041001,830.745276651438,901.523016898937,893.352454121675,914.950792453212,
233,Thailand,100.76747498819,107.498000971957,113.78284979854901,118.143906991999,125.938694169401,137.91864667231002,161.005521595517,166.923063418933,174.784753754061,186.879167529008,192.127686001108,194.26667095252202,209.374780691917,269.88795918330396,332.175269901396,351.619335819513,391.569389821531,445.42085249395103,528.626755130957,589.885059996931,682.929972776379,721.05934481239,742.851232619121,798.0804499244389,818.0389335258591,747.703437345799,813.4515045310201,936.7804583158729,1123.43764273139,1295.4647220250301,1508.94246991043,1716.41541952704,1927.88260333504,2209.3630304774697,2491.42783631948,2846.58683404849,3043.98031418826,2468.18472987515,1845.82886964502,2033.2580092925898,2007.7352707451998,1893.26423865967,2096.18780236208,2359.11683054367,2660.12683458135,2894.06265596401,3369.5431980734397,3973.01717157725,4379.65878719505,4213.00665375142,5076.33987220163,5492.12149993341,5860.581470534749,6168.261355699439,5951.8834865400795,5840.053066877979,5993.30551610045,6593.818351571379,7296.879607723391,7817.009671189179,7186.87409206525,
234,Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.63245735304,250.34088577715698,391.943768487842,293.98040221846003,267.432962900242,213.544144308394,178.361251487267,155.18851774477,219.040245556382,177.559628667509,138.429146735759,171.048064575398,190.00267763895303,237.75733519541402,311.627231254541,340.583183232527,408.838413523407,526.643288270494,715.8657062686999,676.1235110633701,749.552412285997,847.382432066315,969.2961038808941,1048.22560182624,1104.1723583794098,978.404981180605,807.10258610434,848.672379903239,853.2188734013209,890.544402355733,859.137961121368,
235,Turkmenistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.222691730382,861.784627070225,838.566577218499,865.786831874633,,410.272926371651,832.753854665504,623.241905699354,590.2812211320539,554.8339156555829,562.641702559869,590.3871315214531,548.687913342692,643.1909754292,774.482151976644,967.887435334475,1283.90878153306,1453.91778376026,1704.41538021505,2136.4721012633104,2600.3687578697895,3904.46530148983,4036.4568047887606,4439.20212759739,5649.96210595541,6675.17805486958,7304.28577118881,7962.244924800609,6432.68532538494,6387.68257527254,6587.09260439788,6967.375042588061,7612.03518009452,,
236,Latin America & the Caribbean (IDA & IBRD countries),,390.20581648246497,415.53299898473,411.190330130553,443.654715662232,463.69098335685305,497.09722880308,492.736520149096,514.70713744868,560.3232003072831,595.5460765637159,646.090658665044,708.277780305304,927.822293765062,1185.1308336307002,1210.1013488252802,1298.23154819121,1395.73776503204,1541.41011911245,1793.40694188409,2144.0661222988397,2404.16436364981,2166.63690841981,1837.56057233758,1787.59404789659,1829.32485544476,1798.73711242183,1862.46656400698,2040.33274573004,2063.0571443895496,2432.33166390137,2580.48491125287,2779.50438320498,3184.64513045289,3678.7585072049396,3930.93925856814,4201.9350357394105,4534.75963632061,4490.53823983714,3957.30981129659,4312.35639268755,4137.41928301032,3631.2241534120003,3648.86507218111,4171.2169977472295,5014.329566960179,5823.47431453832,6812.63938457997,7861.80773097761,7279.3315290034,8991.18189604422,10139.3334557011,10123.5750856337,10262.03864756,10350.5936721774,8482.30122131137,8186.7881346778695,9037.22154892314,8743.52788324258,8525.42186054549,7035.75307488449,
237,Timor-Leste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.085948577851,529.778165896224,508.84058614998,517.8269683563681,453.513312734273,464.54593872157403,446.466529652108,523.7376349398099,614.435754973338,676.619075367267,806.41434929681,936.448595612108,1024.1725080803,1210.03565458064,1232.45033563734,1332.79185551378,1353.75493422806,1299.49463507231,1249.13835051953,1583.7135764662198,1442.7307382501501,
238,Middle East & North Africa (IDA & IBRD countries),,,,,,212.006962243325,215.099871205032,226.61919322491698,242.63954981553903,262.074348487914,288.300377190414,322.083177871473,374.623491376407,484.783590339498,720.217352579859,816.3049270311909,981.024431044122,1104.8960238750901,1155.00244680406,1399.94612910815,1627.60830755067,1540.77007136991,1713.14714944419,1865.9001184831197,1914.82631718696,2024.6146844065802,2207.72137256137,1874.5594837599601,1672.23615123314,1635.7354454836,2240.99958108385,1132.1243424859401,1216.9334321210001,1220.99510653331,1280.57477914225,1461.36466720834,1652.70564015488,1713.73102766927,1714.46899160669,1831.7444452957602,1909.4837976254198,1898.48398744344,1816.6374083558499,1949.8480568181399,2277.31471365598,2643.68966854285,3014.58621589106,3633.92655557969,4408.55493747874,4221.60168416303,4771.68019275829,4641.09495067682,4949.08914718206,4488.01301714676,4339.05451671168,3813.93669030623,3794.4495681661797,3677.60855157959,3446.0569046906703,3447.2438913809997,3015.7035507997102,
239,Tonga,,,,,,,,,,,,,,,,368.05223808743597,336.625464674703,378.238047074363,455.105015242606,484.084945563313,572.898451381248,666.2957055105591,662.8664303377179,649.312579627507,685.001594377678,639.629625484337,724.863209521298,865.870072040313,1127.5506107000801,1121.2134677177698,1194.5410341689098,1388.04050110623,1436.78369095862,1449.30600269019,2047.1384306730802,2176.3812960934697,2307.1309622766103,2225.10067495677,1973.5447953480602,2043.75104613193,2091.1130090471397,1839.08686653094,1845.6691265349803,2030.7754685692,2301.6541150795897,2594.4187393439497,2873.0766372279,2910.14512180299,3331.5465546577198,3006.60634375505,3527.95234170016,4002.81377065344,4581.7832446927205,4428.146521308549,4354.244360280411,4336.2396027265395,4157.877248760949,4513.4325306349,4740.7002722447605,4903.01213835449,4624.82344882844,
240,South Asia (IDA & IBRD),82.3453989059088,86.0460827574313,89.9113280369833,98.97857963365549,110.87464389734899,116.48449853533,95.7995482233566,103.062636613104,105.614406259986,113.50838292350001,120.12879167274299,124.90744118671302,122.746139971717,137.157725692763,162.37555472505198,169.813559097071,161.905302836418,183.114196954556,203.48504984442903,222.568211449007,262.077252887994,271.314700748083,274.134279699762,283.432353514784,275.588605513277,292.809393059512,303.084317479609,328.986102468063,345.657361132333,341.14229239626303,359.231669420062,312.657641462301,324.907343144382,314.998535831535,349.863574500782,380.35370103308,407.75155182592596,419.319788083275,416.9828765771,438.310721012017,453.237604097344,455.858018925268,469.712186027703,538.711135990329,613.9477974010599,691.692617164966,774.8637986193049,959.3051263990969,959.461249363055,1041.98021072851,1257.49950821449,1368.9451016153098,1366.05942528266,1383.31690853854,1496.01499570463,1543.0481307214002,1652.25180081923,1867.44396793317,1894.00888357406,1959.52584479156,1823.7129116295498,
241,Sub-Saharan Africa (IDA & IBRD countries),128.800359660958,130.76116615142,138.36785369435,154.773439760815,147.541777568417,160.359229782946,168.809200178369,162.78017087909402,169.724266640969,189.179176150076,216.903108032,214.868744259494,236.373392912068,294.343600239556,373.45581234679497,401.09338241796206,422.67090958462603,452.188264534636,486.45675140025594,568.476793076406,696.237845534418,943.090766282101,843.5867974164439,714.221892427641,606.4672023376841,559.226101311534,560.0037759197451,619.590722339551,618.3361909019429,597.864709007333,655.5304381528019,644.848758343858,628.023407046808,599.9712200577629,570.302024953095,645.2467418583191,655.900984418811,663.169365481766,625.1803853294281,615.017258994412,635.9089536394761,594.450104895085,629.466576479826,772.788097789788,935.788370606037,1082.2406194647199,1242.02425642332,1400.8850087147,1548.93138523168,1441.8389029402301,1655.48619894749,1807.29959244263,1828.30557742638,1892.8476357762802,1909.03322849849,1688.32725146016,1529.43925636502,1589.37001328992,1627.11035991953,1630.12737786282,1501.15292114676,
242,Trinidad and Tobago,631.706584701324,676.401178353489,704.2231581832241,760.3978853459599,788.69664704446,807.869838096908,787.3384067069729,823.55630854429,815.3271085269321,831.4269129647971,869.354117016111,938.269947020058,1119.0380732508,1332.78152981025,2049.2473011695897,2416.2483139831197,2439.17747252159,3020.2429409519395,3381.2345365554197,4306.78188901075,5748.67349531948,6345.00108743359,7268.10586844211,6821.85030635171,6715.60687269515,6302.60922650931,4051.47656838151,4016.44977093772,3734.4617144616204,3564.3569350488,4150.2848612053995,4318.50242806404,4398.4951229912795,3754.80037180601,3959.26287308279,4249.094373481121,4579.97810520482,4554.35645824129,4790.1237380834,5387.16438588431,6435.134212012679,6939.828471179879,7053.08737085832,8807.86606828197,10293.8692465675,12327.2807128582,14102.5932894722,16539.890748546102,21204.0081810259,14514.2406135579,16683.3930629542,19034.1207062684,19157.459772879498,20143.5454060659,20270.933769027,18214.460619356,16250.628687992801,16173.7400502023,17037.8623561897,16637.1629387697,15425.6351094785,
243,Tunisia,,,,,,217.911274365173,224.2950877888,229.028231406027,250.693810944945,260.409058524446,284.220678963368,325.564653199692,422.856693072302,504.828405302245,641.104260842912,765.1896458145919,779.0448677586161,863.067611176297,984.800100841373,1157.3779233830498,1371.83550058699,1286.5539746182499,1206.64296665571,1203.65823382209,1156.91454543842,1147.42922045627,1199.56253741442,1259.13614564373,1281.20129468569,1253.32639720165,1491.1197769778798,1551.37799762901,1799.11158195648,1660.87500161814,1743.1545327006197,1975.89986185202,2113.5874322133104,2208.2062430948104,2292.7117414132604,2386.5894924655104,2211.8350154787,2253.03485218065,2344.39690730329,2760.40512203819,3111.3743813976002,3193.2043578644602,3369.9244425992897,3776.33204636461,4307.58002263066,4128.46395929364,4344.64192043549,4479.93032727613,4361.687735512361,4444.81651141181,4544.016632303979,4094.8362874451796,3924.3633459165294,3687.77746085503,3680.89259713943,3574.6540241845396,3521.59194808639,
244,Turkey,509.423963409495,283.828284266983,309.446624309012,350.662985186919,369.583468629906,386.358060636648,444.549482834463,481.69367986349295,526.213474583062,571.617770198753,489.93036765541603,455.10485821864995,558.420922950064,686.490066455215,927.799215748002,1136.3755960292501,1275.9565737552803,1427.37179501672,1549.6443584620802,2079.22026914761,1564.2471658328197,1579.0737783657999,1402.40643545276,1310.25565176093,1246.82446812927,1368.4016524101,1510.6763108875198,1705.89438447268,1745.3649270203,2021.8595296720102,2794.3504938064098,2735.70761464811,2842.3699783451098,3180.18757651094,2270.3373253560603,2897.8666401266496,3053.9472306215603,3144.38570309118,4499.73750776878,4116.1705596504,4337.47800296354,3142.9209977458195,3687.95609325031,4760.1040190451,6101.63211660696,7456.2961006749,8101.856923747759,9791.88245001167,10941.172146425999,9103.474050612429,10742.7749787626,11420.5554558378,11795.6334567571,12614.7816100386,12157.990433782299,11006.2795239649,10894.6033779275,10589.667724687,9454.34844272271,9121.51516673708,8536.433319606322,
245,Tuvalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.3981751092309,1038.95783378009,1069.47853690564,1047.5052157816401,1175.81008308589,1185.84051888057,1323.90750586021,1361.58934900607,1367.0845336959699,1464.80534095439,1463.16621061465,1392.33434761827,1610.65300125178,1874.8538193607899,2181.6362686241896,2184.56525884837,2263.57594838734,2645.10950457756,2936.5215474343104,2602.61944445905,3024.76177363717,3643.1216084556,3506.3081435735103,3457.3762661098103,3398.3967498045,3197.77225194394,3253.8995355862703,3574.0652875180394,3701.70925450693,4055.89560959738,4143.10975263011,
246,United Republic of Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.588144138105,186.21867789906202,173.79061790875,195.661452958931,175.558079897847,157.060812480201,161.176877950277,182.361927987515,219.550211072803,253.475984713066,395.532620809664,400.263671778405,410.952365470373,406.538753740653,411.972321782646,431.27972978737,459.25929516196294,492.631339721454,485.49744948822,552.839501616627,687.3904455403481,695.2168432910989,743.403663887825,781.433895673281,867.857498923481,970.399601430411,1030.0776484553,947.933351658407,966.5030165696111,1004.90658838695,1042.8387560513002,1085.88486002476,1076.46970642052,
